2025-05-12 00:22:56,502 - INFO - Starting Kafka Consumer...
2025-05-12 00:22:56,683 - INFO - Connected to PostgreSQL database.
2025-05-12 00:22:56,703 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,737 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-12 00:22:56,738 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,741 - INFO - Updating subscribed topics to: ('heartbeat',)
2025-05-12 00:22:56,753 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,754 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,755 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-12 00:22:56,875 - INFO - Coordinator for group/heartbeat_group is BrokerMetadata(nodeId='coordinator-1', host='localhost', port=9092, rack=None)
2025-05-12 00:22:56,875 - INFO - Discovered coordinator coordinator-1 for group heartbeat_group
2025-05-12 00:22:56,875 - INFO - Starting new heartbeat thread
2025-05-12 00:22:56,878 - INFO - Revoking previously assigned partitions set() for group heartbeat_group
2025-05-12 00:22:56,880 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,881 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,983 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:22:57,032 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:23:00,107 - INFO - Elected group leader -- performing partition assignments using range
2025-05-12 00:23:00,222 - INFO - Successfully joined group heartbeat_group with generation 21
2025-05-12 00:23:00,223 - INFO - Updated partition assignment: [TopicPartition(topic='heartbeat', partition=0)]
2025-05-12 00:23:00,224 - INFO - Setting newly assigned partitions {TopicPartition(topic='heartbeat', partition=0)} for group heartbeat_group
2025-05-12 00:25:24,672 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:24.622786', 'heart_rate': 80}
2025-05-12 00:25:25,657 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:25.643335', 'heart_rate': 92}
2025-05-12 00:25:25,671 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:25.643335', 'heart_rate': 92}
2025-05-12 00:25:26,671 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:26.650105', 'heart_rate': 69}
2025-05-12 00:25:26,682 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:26.650105', 'heart_rate': 69}
2025-05-12 00:25:27,677 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:27.668051', 'heart_rate': 83}
2025-05-12 00:25:27,684 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:27.668051', 'heart_rate': 83}
2025-05-12 00:25:28,681 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:28.673139', 'heart_rate': 72}
2025-05-12 00:25:28,688 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:28.673139', 'heart_rate': 72}
2025-05-12 00:25:29,690 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:29.681658', 'heart_rate': 69}
2025-05-12 00:25:29,697 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:29.681658', 'heart_rate': 69}
2025-05-12 00:25:30,700 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:30.687450', 'heart_rate': 96}
2025-05-12 00:25:30,706 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:30.687450', 'heart_rate': 96}
2025-05-12 00:25:31,707 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:31.697541', 'heart_rate': 94}
2025-05-12 00:25:31,714 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:31.697541', 'heart_rate': 94}
2025-05-12 00:25:32,727 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:32.706740', 'heart_rate': 91}
2025-05-12 00:25:32,739 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:32.706740', 'heart_rate': 91}
2025-05-12 00:25:33,741 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:33.712746', 'heart_rate': 88}
2025-05-12 00:25:33,758 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:33.712746', 'heart_rate': 88}
2025-05-12 00:25:34,745 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:34.735317', 'heart_rate': 62}
2025-05-12 00:25:34,750 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:34.735317', 'heart_rate': 62}
2025-05-12 00:25:35,751 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:35.741664', 'heart_rate': 60}
2025-05-12 00:25:35,759 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:35.741664', 'heart_rate': 60}
2025-05-12 00:25:36,766 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:36.754214', 'heart_rate': 74}
2025-05-12 00:25:36,771 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:36.754214', 'heart_rate': 74}
2025-05-12 00:25:37,773 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:37.764190', 'heart_rate': 77}
2025-05-12 00:25:37,779 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:37.764190', 'heart_rate': 77}
2025-05-12 00:25:38,782 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:38.773050', 'heart_rate': 96}
2025-05-12 00:25:38,788 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:38.773050', 'heart_rate': 96}
2025-05-12 00:25:39,829 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:39.780511', 'heart_rate': 87}
2025-05-12 00:25:39,835 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:39.780511', 'heart_rate': 87}
2025-05-12 00:25:40,837 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:40.827517', 'heart_rate': 98}
2025-05-12 00:25:40,844 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:40.827517', 'heart_rate': 98}
2025-05-12 00:25:41,847 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:41.835927', 'heart_rate': 84}
2025-05-12 00:25:41,853 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:41.835927', 'heart_rate': 84}
2025-05-12 00:25:42,857 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:42.847286', 'heart_rate': 80}
2025-05-12 00:25:42,864 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:42.847286', 'heart_rate': 80}
2025-05-12 00:25:43,871 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:43.857196', 'heart_rate': 72}
2025-05-12 00:25:43,881 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:43.857196', 'heart_rate': 72}
2025-05-12 00:25:44,877 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:44.863107', 'heart_rate': 82}
2025-05-12 00:25:44,888 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:44.863107', 'heart_rate': 82}
2025-05-12 00:25:45,886 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:45.876644', 'heart_rate': 74}
2025-05-12 00:25:45,892 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:45.876644', 'heart_rate': 74}
2025-05-12 00:25:46,897 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:46.887657', 'heart_rate': 74}
2025-05-12 00:25:46,902 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:46.887657', 'heart_rate': 74}
2025-05-12 00:25:47,909 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:47.896219', 'heart_rate': 80}
2025-05-12 00:25:47,917 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:47.896219', 'heart_rate': 80}
2025-05-12 00:25:48,925 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:48.908546', 'heart_rate': 67}
2025-05-12 00:25:48,934 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:48.908546', 'heart_rate': 67}
2025-05-12 00:25:49,933 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:49.923351', 'heart_rate': 73}
2025-05-12 00:25:49,940 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:49.923351', 'heart_rate': 73}
2025-05-12 00:25:50,941 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:50.931774', 'heart_rate': 84}
2025-05-12 00:25:50,946 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:50.931774', 'heart_rate': 84}
2025-05-12 00:25:51,950 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:51.939177', 'heart_rate': 88}
2025-05-12 00:25:51,955 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:51.939177', 'heart_rate': 88}
2025-05-12 00:25:52,962 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:52.949118', 'heart_rate': 71}
2025-05-12 00:25:52,970 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:52.949118', 'heart_rate': 71}
2025-05-12 00:25:53,973 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:53.958303', 'heart_rate': 70}
2025-05-12 00:25:53,981 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:53.958303', 'heart_rate': 70}
2025-05-12 00:25:54,982 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:54.972789', 'heart_rate': 95}
2025-05-12 00:25:54,994 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:54.972789', 'heart_rate': 95}
2025-05-12 00:25:55,990 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:55.980619', 'heart_rate': 66}
2025-05-12 00:25:55,996 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:55.980619', 'heart_rate': 66}
2025-05-12 00:25:56,995 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:56.988290', 'heart_rate': 71}
2025-05-12 00:25:57,021 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:56.988290', 'heart_rate': 71}
2025-05-12 00:25:58,016 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:57.999596', 'heart_rate': 80}
2025-05-12 00:25:58,023 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:57.999596', 'heart_rate': 80}
2025-05-12 00:25:59,022 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:59.010974', 'heart_rate': 81}
2025-05-12 00:25:59,029 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:59.010974', 'heart_rate': 81}
2025-05-12 00:26:00,034 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:00.024014', 'heart_rate': 66}
2025-05-12 00:26:00,041 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:00.024014', 'heart_rate': 66}
2025-05-12 00:26:01,046 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:01.032351', 'heart_rate': 65}
2025-05-12 00:26:01,058 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:01.032351', 'heart_rate': 65}
2025-05-12 00:26:02,173 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:02.067602', 'heart_rate': 70}
2025-05-12 00:26:02,208 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:02.067602', 'heart_rate': 70}
2025-05-12 00:26:03,164 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:03.152546', 'heart_rate': 93}
2025-05-12 00:26:03,173 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:03.152546', 'heart_rate': 93}
2025-05-12 00:26:04,167 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:04.157154', 'heart_rate': 73}
2025-05-12 00:26:04,175 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:04.157154', 'heart_rate': 73}
2025-05-12 00:26:05,178 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:05.165964', 'heart_rate': 100}
2025-05-12 00:26:05,184 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:05.165964', 'heart_rate': 100}
2025-05-12 00:26:06,191 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:06.178286', 'heart_rate': 95}
2025-05-12 00:26:06,197 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:06.178286', 'heart_rate': 95}
2025-05-12 00:26:07,206 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:07.189019', 'heart_rate': 75}
2025-05-12 00:26:07,228 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:07.189019', 'heart_rate': 75}
2025-05-12 00:26:08,211 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:08.201563', 'heart_rate': 90}
2025-05-12 00:26:08,217 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:08.201563', 'heart_rate': 90}
2025-05-12 00:26:09,221 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:09.209859', 'heart_rate': 88}
2025-05-12 00:26:09,226 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:09.209859', 'heart_rate': 88}
2025-05-12 00:26:10,298 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:10.221340', 'heart_rate': 73}
2025-05-12 00:26:10,318 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:10.221340', 'heart_rate': 73}
2025-05-12 00:26:11,273 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:11.265503', 'heart_rate': 97}
2025-05-12 00:26:11,279 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:11.265503', 'heart_rate': 97}
2025-05-12 00:26:12,303 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:12.287629', 'heart_rate': 71}
2025-05-12 00:26:12,343 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:12.287629', 'heart_rate': 71}
2025-05-12 00:26:13,318 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:13.300028', 'heart_rate': 84}
2025-05-12 00:26:13,327 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:13.300028', 'heart_rate': 84}
2025-05-12 00:26:14,334 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:14.322670', 'heart_rate': 97}
2025-05-12 00:26:14,344 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:14.322670', 'heart_rate': 97}
2025-05-12 00:26:15,343 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:15.334306', 'heart_rate': 74}
2025-05-12 00:26:15,350 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:15.334306', 'heart_rate': 74}
2025-05-12 00:26:16,359 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:16.343577', 'heart_rate': 99}
2025-05-12 00:26:16,371 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:16.343577', 'heart_rate': 99}
2025-05-12 00:26:17,366 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:17.357656', 'heart_rate': 88}
2025-05-12 00:26:17,372 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:17.357656', 'heart_rate': 88}
2025-05-12 00:26:18,388 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:18.367853', 'heart_rate': 70}
2025-05-12 00:26:18,416 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:18.367853', 'heart_rate': 70}
2025-05-12 00:26:19,414 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:19.385069', 'heart_rate': 98}
2025-05-12 00:26:19,425 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:26:19.385069', 'heart_rate': 98}
2025-05-12 00:26:20,405 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:20.393857', 'heart_rate': 60}
2025-05-12 00:26:20,418 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:20.393857', 'heart_rate': 60}
2025-05-12 00:26:21,411 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:21.402718', 'heart_rate': 99}
2025-05-12 00:26:21,422 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:21.402718', 'heart_rate': 99}
2025-05-12 00:26:22,426 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:22.410514', 'heart_rate': 62}
2025-05-12 00:26:22,432 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:22.410514', 'heart_rate': 62}
2025-05-12 00:26:23,438 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:23.423803', 'heart_rate': 88}
2025-05-12 00:26:23,445 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:23.423803', 'heart_rate': 88}
2025-05-12 00:26:24,446 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:24.436706', 'heart_rate': 98}
2025-05-12 00:26:24,454 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:24.436706', 'heart_rate': 98}
2025-05-12 00:26:25,454 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:25.445687', 'heart_rate': 86}
2025-05-12 00:26:25,460 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:26:25.445687', 'heart_rate': 86}
2025-05-12 00:26:26,459 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:26.450842', 'heart_rate': 97}
2025-05-12 00:26:26,467 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:26.450842', 'heart_rate': 97}
2025-05-12 00:26:27,464 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:27.455823', 'heart_rate': 89}
2025-05-12 00:26:27,471 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:27.455823', 'heart_rate': 89}
2025-05-12 00:26:28,472 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:28.461601', 'heart_rate': 80}
2025-05-12 00:26:28,481 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:28.461601', 'heart_rate': 80}
2025-05-12 00:26:29,493 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:29.468571', 'heart_rate': 72}
2025-05-12 00:26:29,507 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:26:29.468571', 'heart_rate': 72}
2025-05-12 00:26:30,488 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:30.479161', 'heart_rate': 84}
2025-05-12 00:26:30,494 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:26:30.479161', 'heart_rate': 84}
2025-05-12 00:26:31,492 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:26:31.484384', 'heart_rate': 86}
